Rank,TID,Technique,Percentage,Reporter,Year,Type,Source
83,T1565,Data Manipulation,1.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
83,T1565.001,Data Manipulation: Stored Data Manipulation,1.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
87,T1189,Drive-by Compromise,1.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
87,T1480,Execution Guardrails,1.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
87,T1036,Masquerading,1.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
87,T1497.001,Virtualization/Sandbox Evasion: System Checks,1.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
91,T1110.001,Brute Force: Password Guessing,1.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
91,T1546.008,Event Triggered Execution: Accesibility Features,1.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
91,T1546.011,Event Triggered Execution: Accesibility Features Application Shimming,1.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
91,T1070.005,Indicator Removal on Host: Network Share Connection Removal,1.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
97,T1531,Account Access Removal,1.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
97,T1059.006,Command and Scripting Interpreter: Python,1.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
97,T1555.003,Credentials from Password Stores: Credentials from Web Browsers,1.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
97,T1027.005,Obfuscated Files or Information: Indicator Removal from Tools,1.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
97,T1055.003,Process Injection: Thread Execution Hijacking,1.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
97,T1218.010,System Binary Proxy Execution: Regsvr32,1.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
97,T1552,Unsecured Credentials,1.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
97,T1102,Web Service,1.00,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
105,T1548,Abuse Elevation Control Mechanism,0.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
105,T1197,BITS Jobs,0.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
105,T1546.003,Event Triggered Execution: Windows Managment Instrumentation Event Subscription,0.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
105,T1036.003,Masquerading: Rename System Utilities,0.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
105,T1111,Multi-Factor Authentication Interception,0.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
105,T1003.002,OS Credential Dumping: Security Account Manager,0.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
105,T1219,Remote Access Software,0.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
105,T1558,Steal or Forge Kerberos Tickets,0.70,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1548.002,Abuse Elevation Control Mechanism: Bypass User Account Control,0.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1071.003,Application Layer Protocol: Mail Protocols,0.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1530,Data from Cloud Storage Object,0.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1200,Hardware Additions,0.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1036.001,Masquerading: Invalid Code Signature,0.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1578,Modify Cloud Compute Infrastructure,0.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1578.002,Modify Cloud Compute Infrastructure: Create Cloud Instance,0.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1027.003,Obfuscated Files or Information: Steganography,0.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1055.12,Process Injection: Process Hollowing,0.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1091,Replication through Removable Media,0.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1195,Supply Chain Compromise,0.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1218.002,System Binary Proxy Execution: Control Panel,0.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1218.005,System Binary Proxy Execution: Mshta,0.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1552.004,Unsecured Credentials: Private Keys,0.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
115,T1550,Use Alternate Authentication Material,0.50,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1003.008,/etc/passwd and /etc/shadow,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1548.001,Abuse Elevation Control Mechanism: Setuid and Setgid,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1134.001,Access Token Manipulation: Token Impersonation/Theft,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1071.002,Application Layer Protocol: File Transfer Protocols,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1123,Audio Capture,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1547.009,Boot or Logon Autostart Execution: Shortcut Modification,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1136.002,Create Account: Domain Account,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1136.001,Create Account: Local Account,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1001,Data Obfuscation,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1074,Data Staged,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1003.006,DCSync,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1484,Domain Policy Modification,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1484.001,Domain Policy Modification: Group Policy Modification,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1568,Dynamic Resolution,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1568.002,Dynamic Resolution: Domain Generation Algorithms,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1567,Exfiltration Over Web Service,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1211,Exploitation for Defense Evasion,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1068,Exploitation for Privilege Escalation,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1187,Forced Authentication,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1564.004,Hide Artifacts: NTFS File Attributes,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1574.008,Hijack Exectuion Flow: Path Interception by Search Order Hijacking,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1562.007,Impari Defenses: Disable or Modify Cloud Firewall,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1036.005,Masquerading: Match Legitimate Name or Location,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1578.003,Modify Cloud Compute Infrastructure: Delete Cloud Instance,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1106,Native API,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1571,Non-Standard Port,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1027.001,Obfuscated Files or Information: Binary Padding,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1027.004,Ofbuscated Files or Information: Compile After Delivery,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1542,Pre-OS Boot,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1542,Pre-OS Boot,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1542.003,Pre-OS Boot: Bootkit,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1090.004,Proxy: Domain Fronting,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1558.003,Steal or Forge Kerberos Tickets: Kerberoasting,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1539,Steal Web Session Cookie,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1218.003,System Binary Proxy Execution: CMSTP,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1218.011,System Binary Proxy Execution: Rundll32,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1127,Trusted Developer Utilities Proxy Execution,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1127.001,Trusted Developer Utilities Proxy Execution: MSBuild,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1552.001,Unsecured Credentials: Credentials in Files,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1550.002,Use Alternate Authentication Material: Pass the Hash,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1550.003,Use Alternate Authentication Material: Pass the Ticket,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
130,T1125,Video Capture,0.20,M-Trends,2021,Private,https://www.mandiant.com/sites/default/files/2021-09/rpt-mtrends-2021-3.pdf
1,T1027,Obfuscated Files or Information,51.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
2,T1059,Command and Scripting Interpreter,44.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
3,T1071,Application Layer Protocol,36.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
4,T1071.001,Application Layer Protocol: Web Protocols,32.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
5,T1082,System Information Discovery,31.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
6,T1083,File and Directory Discovery,31.70,M-Trends,2022,Private,https://www.mandiant.com/media/15671
6,T1070,Indicator Removal on Host,31.70,M-Trends,2022,Private,https://www.mandiant.com/media/15671
8,T1059.001,Command and Scripting Interpreter: PowerShell,29.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
9,T1055,Process Injection,28.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
11,T1021,Remote Services,27.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
12,T1070.004,Indicator Removal on Host: File Deletion,27.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
13,T1497,Virtualization/Sandbox Evasion,26.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
15,T1105,Ingress Tool Transfer,26.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
15,T1569,System Services,26.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
15,T1569.002,System Services: Service Execution,26.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
18,T1190,Exploit Public-Facing Application,25.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
19,T1140,Deobfuscate/Decode Files or Information,23.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
20,T1021.001,Remote Services: Remote Desktop Protocol,23.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
22,T1112,Modify Registry,22.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
23,T1564,Hide Artifacts,20.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
24,T1012,Query Registry,19.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
25,T1564.003,Hide Artifacts: Hidden Window,18.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
25,T1057,Process Discovery,18.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
25,T1033,System Owner/User Discovery,18.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
28,T1497.001,Virtualization/Sandbox Evasion: System Checks,17.70,M-Trends,2022,Private,https://www.mandiant.com/media/15671
30,T1016,System Network Configuration Discovery,16.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
31,T1518,Software Discovery,16.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
33,T1053,Scheduled Task/Job,15.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
36,T1553,Subvert Trust Controls,15.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
36,T1553.002,Subvert Trust Controls: Code Signing,15.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
39,T1573,Encrypted Channel,14.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
40,T1505,Server Software Component,14.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
40,T1505.003,Server Software Component: Web Shell,14.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
44,T1560,Archive Collected Data,13.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
45,T1087,Account Discovery,13.70,M-Trends,2022,Private,https://www.mandiant.com/media/15671
45,T1573.002,Encrypted Channel: Asymmetric Cryptography,13.70,M-Trends,2022,Private,https://www.mandiant.com/media/15671
47,T1620,Reflective Code Loading,13.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
47,T1053.005,Scheduled Task/Job: Scheduled Task,13.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
51,T1562,Impair Defenses,13.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
52,T1543,Create or Modify System Process,13.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
56,T1543.003,Create or Modify System Process: Windows Service,12.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
56,T1095,Non-Application Layer Protocol,12.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
60,T1134,Access Token Manipulation,12.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
63,T1059.003,Command and Scripting Interpreter: Windows Command Shell,11.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
64,T1195,Supply Chain Compromise,11.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
64,T1195.002,Supply Chain Compromise: Software Supply Chain,11.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
66,T1003,OS Credential Dumping,9.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
70,T1562.001,Impair Defenses: Disable or Modify Tools,9.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
71,T1027.005,Obfuscated Files or Information: Indicator Removal from Tools,8.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
72,T1133,External Remote Services,8.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
75,T1566,Phishing,8.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
76,T1098,Account Manipulation,8.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
77,T1071.004,Application Layer Protocol: DNS,8.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
77,T1482,Domain Trust Discovery,8.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
77,T1202,Indirect Command Execution,8.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
77,T1069,Permission Groups Discovery,8.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
81,T1007,System Service Discovery,8.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
82,T1056,Input Capture,7.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
82,T1056.001,Input Capture: Keylogging,7.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
82,T1056.001,Input Capture: Keylogging,7.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
86,T1547,Boot or Logon Autostart Execution,6.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
86,T1213,Data from Information Repositories,6.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
89,T1010,Application Window Discovery,6.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
89,T1070.006,Indicator Removal on Host: Timestomp,6.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
91,T1134.001,Access Token Manipulation: Token Impersonation/Theft,6.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
91,T1136,Create Account,6.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
91,T1078,Valid Accounts,6.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
97,T1135,Network Share Discovery,6.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
97,T1090,Proxy,6.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
97,T1049,System Network Connections Discovery,6.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
101,T1204,User Execution,5.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
102,T1562.004,Impair Defenses: Disable or Modify System Firewall,5.70,M-Trends,2022,Private,https://www.mandiant.com/media/15671
103,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,5.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
105,T1027.002,Obfuscated Files or Information: Software Packing,5.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
105,T1218,System Binary Proxy Execution,5.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
107,T1529,System Shutdown/Reboot,4.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
108,T1021.004,Remote Services: SSH,4.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
109,T1074,Data Staged,4.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
110,T1572,Protocol Tunneling,4.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
111,T1115,Clipboard Data,4.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
111,T1189,Drive-by Compromise,4.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
111,T1003.001,LSASS Memory,4.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
111,T1566.001,Phishing: Spearphishing Attachment,4.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
115,T1574,Hijack Execution Flow,4.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
116,T1560.001,Archive Collected Data: Archive via Utility,4.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
116,T1059.005,Command and Scripting Interpreter: Visual Basic,4.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
116,T1021.002,SMB/Windows Admin Shares,4.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
116,T1552,Unsecured Credentials,4.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
116,T1047,Windows Management Instrumentation,4.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
121,T1074.001,Data Staged: Local Data Staging,3.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
121,T1113,Screen Capture,3.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
121,T1614,System Location Discovery,3.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
121,T1614.001,System Location Discovery: System Language Discovery,3.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
121,T1614.001,System Location Discovery: System Language Discovery,3.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
127,T1110,Brute Force,3.70,M-Trends,2022,Private,https://www.mandiant.com/media/15671
127,T1480,Execution Guardrails,3.70,M-Trends,2022,Private,https://www.mandiant.com/media/15671
127,T1070.001,Indicator Removal on Host: Clear Windows Event Logs,3.70,M-Trends,2022,Private,https://www.mandiant.com/media/15671
127,T1003.003,NTDS,3.70,M-Trends,2022,Private,https://www.mandiant.com/media/15671
131,T1566.002,Phishing: Spearphishing Link,3.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
131,T1090.003,Proxy: Multi-Hop Proxy,3.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
134,T1059.006,Command and Scripting Interpreter: Python,3.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
134,T1568,Dynamic Resolution,3.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
134,T1568.002,Dynamic Resolution: Domain Generation Algorithms,3.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
134,T1574.011,Hijack Exectuion Flow: Services Registry Permissions Weakness,3.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
134,T1574.011,Hijack Exectuion Flow: Services Registry Permissions Weakness,3.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
134,T1027.003,Obfuscated Files or Information: Steganography,3.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
134,T1218.011,System Binary Proxy Execution: Rundll32,3.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
134,T1497.003,Time-Based Evasion,3.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
134,T1204.001,User Execution: Malicious Link,3.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
145,T1036,Masquerading,3.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
148,T1567,Exfiltration Over Web Service,3.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
149,T1546,Event Triggered Execution,2.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
149,T1055.003,Process Injection: Thread Execution Hijacking,2.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
154,T1018,Remote System Discovery,2.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
156,T1558,Steal or Forge Kerberos Tickets,2.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
156,T1204.002,User Execution: Malicious File,2.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
158,T1087.002,Account Discovery: Domain Account,2.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
159,T1548,Abuse Elevation Control Mechanism,2.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
161,T1548.002,Abuse Elevation Control Mechanism: Bypass User Account Control,2.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
161,T1555,Credentials from Password Stores,2.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
161,T1114,Email Collection,2.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
161,T1203,Exploitation for Client Execution,2.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
161,T1046,Network Service Scanning,2.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
161,T1069.002,Permission Groups Discovery: Domain Groups,2.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
161,T1558.003,Steal or Forge Kerberos Tickets: Kerberoasting,2.00,M-Trends,2022,Private,https://www.mandiant.com/media/15671
169,T1059.007,Command and Scripting Interpreter: JavaScript,1.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
170,T1222,File and Directory Permissions Modification,1.70,M-Trends,2022,Private,https://www.mandiant.com/media/15671
170,T1070.005,Indicator Removal on Host: Network Share Connection Removal,1.70,M-Trends,2022,Private,https://www.mandiant.com/media/15671
173,T1059.004,Command and Scripting Interpreter: Unix Shell,1.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
173,T1136.001,Create Account: Local Account,1.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
173,T1074.002,Data Staged: Remote Data Staging,1.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
176,T1547.009,Boot or Logon Autostart Execution: Shortcut Modification,1.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
176,T1555.003,Credentials from Password Stores: Credentials from Web Browsers,1.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
176,T1546.003,Event Triggered Execution: Windows Managment Instrumentation Event Subscription,1.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
176,T1003.002,OS Credential Dumping: Security Account Manager,1.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
176,T1219,Remote Access Software,1.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
176,T1552.004,Unsecured Credentials: Private Keys,1.40,M-Trends,2022,Private,https://www.mandiant.com/media/15671
185,T1003.008,/etc/passwd and /etc/shadow,1.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
185,T1110.001,Brute Force: Password Guessing,1.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
187,T1560.002,Archive Collected Data: Archive via Library,1.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
